sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,beds,baths,address,city,zipcode,property_type,h3_07,community
2025-10-23,1100000.0,"912-165th-Ave-SE,-Bellevue,-WA-98008",47.602201,-122.119836,1360.0,8288.0,1957.0,,4.0,2.0,"912 165th Ave SE, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d55aaffffff,7
2025-10-23,2050000.0,"1522-E-Interlaken-Blvd,-Seattle,-WA-98112",47.639112,-122.311546,2730.0,6279.0,1955.0,,2.0,2.5,"1522 E Interlaken Blvd, Seattle, WA 98112",Seattle,98112,Single Family,8728d542affffff,59
2025-10-23,1750000.0,"5225-Sw-Jacobsen-Rd,-Seattle,-WA-98116",47.558841,-122.399915,3260.0,9960.0,1990.0,,3.0,2.5,"5225 Sw Jacobsen Rd, Seattle, WA 98116",Seattle,98116,Single Family,8728d5546ffffff,9
2025-10-23,665000.0,"12025-9th-Ct-SW,-Seattle,-WA-98146",47.494903,-122.347053,1650.0,9198.0,1976.0,,3.0,2.0,"12025 9th Ct SW, Seattle, WA 98146",Seattle,98146,Single Family,8728d5529ffffff,38
2025-10-24,1210000.0,"7332-23rd-Ave-NW,-Seattle,-WA-98117",47.682297,-122.385044,2250.0,5100.0,1915.0,,4.0,3.0,"7332 23rd Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-10-24,823500.0,"7235-129th-Ave-SE,-Newcastle,-WA-98056",47.537366,-122.168348,1150.0,6745.0,1963.0,,3.0,1.0,"7235 129th Ave SE, Newcastle, WA 98056",Newcastle,98056,Single Family,8728d5510ffffff,7
2025-10-24,437000.0,"4236-S-Findlay-St,-Seattle,-WA-98118",47.55209,-122.279078,890.0,4120.0,1925.0,,2.0,1.0,"4236 S Findlay St, Seattle, WA 98118",Seattle,98118,Single Family,8728d550affffff,38
2025-10-24,1385000.0,"6512-150th-Pl-SE,-Bellevue,-WA-98006",47.544074,-122.140487,2365.0,13129.0,1988.0,,4.0,2.5,"6512 150th Pl SE, Bellevue, WA 98006",Bellevue,98006,Single Family,8728d5512ffffff,7
2025-10-24,1250000.0,"7516-28th-Ave-NE,-Seattle,-WA-98115",47.683537,-122.296834,2900.0,8044.0,1951.0,,7.0,2.5,"7516 28th Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d5408ffffff,9
2025-10-24,1000000.0,"3225-27th-Ave-W,-Seattle,-WA-98199",47.649487,-122.391868,900.0,5250.0,1938.0,,2.0,1.0,"3225 27th Ave W, Seattle, WA 98199",Seattle,98199,Single Family,8728d5474ffffff,9
2025-10-24,790000.0,"8222-35th-Ave-SW,-Seattle,-WA-98126",47.52907,-122.37621,1220.0,4800.0,1945.0,,3.0,1.0,"8222 35th Ave SW, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2025-10-24,6000000.0,"10452-Se-23rd-St,-Bellevue,-WA-98004",47.590265,-122.199695,5190.0,20000.0,2016.0,,5.0,4.0,"10452 Se 23rd St, Bellevue, WA 98004",Bellevue,98004,Single Family,8728d5434ffffff,36
2025-10-24,2800000.0,"1053-160th-Ave-SE,-Bellevue,-WA-98008",47.600333,-122.126681,1260.0,7752.0,1956.0,,3.0,1.0,"1053 160th Ave SE, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d55abffffff,59
2025-10-24,1120000.0,"7007-26th-Ave-NW,-Seattle,-WA-98117",47.679789,-122.39008,2790.0,5100.0,1915.0,,4.0,1.5,"7007 26th Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5470ffffff,9
2025-10-24,695000.0,"10012-126th-Ave-SE,-Renton,-WA-98056",47.513184,-122.171877,1700.0,9750.0,1962.0,,3.0,1.5,"10012 126th Ave SE, Renton, WA 98056",Renton,98056,Single Family,8728d5514ffffff,10
2025-10-24,1050000.0,"5549-39th-Ave-NE,-Seattle,-WA-98105",47.669955,-122.286106,1110.0,5350.0,1942.0,,2.0,1.0,"5549 39th Ave NE, Seattle, WA 98105",Seattle,98105,Single Family,8728d540effffff,59
2025-10-24,1230000.0,"15851-Se-12th-Pl,-Bellevue,-WA-98008",47.599004,-122.127259,1830.0,9039.0,1956.0,,3.0,2.0,"15851 Se 12th Pl, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d55abffffff,59
2025-10-24,760000.0,"3823-Sw-Holden-St,-Seattle,-WA-98126",47.533352,-122.381695,1280.0,5380.0,1942.0,,3.0,1.5,"3823 Sw Holden St, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2025-10-24,609000.0,"10229-35th-Ave-SW,-Seattle,-WA-98146",47.511054,-122.376301,1180.0,4500.0,1948.0,,2.0,1.0,"10229 35th Ave SW, Seattle, WA 98146",Seattle,98146,Single Family,8728d5574ffffff,9
2025-10-24,1935000.0,"8626-Ne-121st-Pl,-Kirkland,-WA-98034",47.70974,-122.225988,3260.0,14872.0,1996.0,,3.0,2.5,"8626 Ne 121st Pl, Kirkland, WA 98034",Kirkland,98034,Single Family,8728d5418ffffff,59
2025-10-27,553000.0,"320-S-120th-St,-Seattle,-WA-98168",47.496028,-122.328979,1000.0,6400.0,1954.0,,3.0,1.0,"320 S 120th St, Seattle, WA 98168",Seattle,98168,Single Family,8728d5528ffffff,38
2025-10-27,971000.0,"8543-Ashworth-Ave-N,-Seattle,-WA-98103",47.691768,-122.339483,1220.0,5125.0,1917.0,,4.0,2.0,"8543 Ashworth Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d5409ffffff,9
2025-10-27,625000.0,"9408-26th-Ave-SW,-Seattle,-WA-98106",47.518833,-122.365534,1020.0,8320.0,1957.0,,4.0,1.0,"9408 26th Ave SW, Seattle, WA 98106",Seattle,98106,Single Family,8728d5576ffffff,38
2025-10-27,1600000.0,"3441-Nw-59th-St,-Seattle,-WA-98107",47.671034,-122.402954,2060.0,6400.0,1948.0,,4.0,2.0,"3441 Nw 59th St, Seattle, WA 98107",Seattle,98107,Single Family,8728d5470ffffff,9
2025-10-28,800000.0,"7335-21st-Ave-NE,-Seattle,-WA-98115",47.682337,-122.305729,1330.0,6800.0,1941.0,,3.0,1.5,"7335 21st Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d5408ffffff,9
2025-10-28,1305000.0,"4417-Thackeray-Pl-NE,-Seattle,-WA-98105",47.66076,-122.326513,1680.0,4080.0,1919.0,,4.0,1.0,"4417 Thackeray Pl NE, Seattle, WA 98105",Seattle,98105,Single Family,8728d542bffffff,9
2025-10-28,2850000.0,"15659-Se-9th-St,-Bellevue,-WA-98008",47.602038,-122.128148,1310.0,7000.0,1956.0,,3.0,1.0,"15659 Se 9th St, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d55abffffff,59
2025-10-28,3300000.0,"12703-9th-Ave-NW,-Seattle,-WA-98177",47.721663,-122.368078,3730.0,8786.0,1959.0,,4.0,3.0,"12703 9th Ave NW, Seattle, WA 98177",Seattle,98177,Single Family,8728d5450ffffff,59
2025-10-28,620000.0,"12102-10th-Ave-SW,-Seattle,-WA-98146",47.4947,-122.347289,1390.0,9198.0,1964.0,,4.0,2.0,"12102 10th Ave SW, Seattle, WA 98146",Seattle,98146,Single Family,8728d5529ffffff,38
2025-10-28,274000.0,"8841-36th-Ave-SW,-Seattle,-WA-98126",47.523446,-122.378414,1700.0,6415.0,1952.0,,3.0,1.5,"8841 36th Ave SW, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2025-10-28,815000.0,"13128-Se-95th-Way,-Newcastle,-WA-98056",47.518734,-122.164928,1120.0,21154.0,1936.0,,2.0,1.0,"13128 Se 95th Way, Newcastle, WA 98056",Newcastle,98056,Single Family,8728d5510ffffff,7
2025-10-29,700000.0,"4252-Williams-Ave-W,-Seattle,-WA-98199",47.659159,-122.392006,1340.0,1520.0,2006.0,,2.0,2.5,"4252 Williams Ave W, Seattle, WA 98199",Seattle,98199,Single Family,8728d5474ffffff,9
2025-10-29,750000.0,"1620-N-52nd-St,-Seattle,-WA-98103",47.666707,-122.337511,1420.0,3745.0,1920.0,,4.0,2.0,"1620 N 52nd St, Seattle, WA 98103",Seattle,98103,Single Family,8728d540dffffff,9
2025-10-29,765000.0,"3411-20th-Ave-S,-Seattle,-WA-98144",47.572804,-122.305947,1010.0,3916.0,1918.0,,2.0,1.0,"3411 20th Ave S, Seattle, WA 98144",Seattle,98144,Single Family,8728d550bffffff,38
2025-10-29,682605.0,"5114-S-Morgan-St,-Seattle,-WA-98118",47.544481,-122.269189,1100.0,9828.0,1911.0,,2.0,1.0,"5114 S Morgan St, Seattle, WA 98118",Seattle,98118,Single Family,8728d550effffff,9
2025-10-29,1200000.0,"4337-Sw-Trenton-St,-Seattle,-WA-98136",47.524619,-122.389101,2360.0,4000.0,1993.0,,3.0,3.0,"4337 Sw Trenton St, Seattle, WA 98136",Seattle,98136,Single Family,8728d5570ffffff,9
2025-10-29,535000.0,"9400-12th-Ave-SW,-Seattle,-WA-98106",47.519012,-122.350213,1690.0,8320.0,1965.0,,3.0,1.0,"9400 12th Ave SW, Seattle, WA 98106",Seattle,98106,Single Family,8728d5576ffffff,38
2025-10-29,875000.0,"1400-Sw-Thistle-St,-Seattle,-WA-98106",47.528479,-122.353168,2600.0,8104.0,1969.0,,5.0,2.0,"1400 Sw Thistle St, Seattle, WA 98106",Seattle,98106,Single Family,8728d5576ffffff,38
2025-10-29,615000.0,"2452-Sw-Webster-St,-Seattle,-WA-98106",47.53643,-122.364856,1320.0,1957.0,2004.0,,2.0,2.5,"2452 Sw Webster St, Seattle, WA 98106",Seattle,98106,Single Family,8728d5572ffffff,38
2025-10-29,2115000.0,"7200-34th-Ave-NW,-Seattle,-WA-98117",47.68107,-122.400776,3110.0,4295.0,1990.0,,3.0,2.5,"7200 34th Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-10-29,1289900.0,"445-26th-Ave-E,-Seattle,-WA-98112",47.623933,-122.299113,2300.0,2500.0,2002.0,,4.0,2.5,"445 26th Ave E, Seattle, WA 98112",Seattle,98112,Single Family,8728d542effffff,9
2025-10-30,1850000.0,"2134-Bonair-Dr-SW,-Seattle,-WA-98116",47.584601,-122.398386,2750.0,3822.0,1995.0,,3.0,2.5,"2134 Bonair Dr SW, Seattle, WA 98116",Seattle,98116,Single Family,8728d5551ffffff,9
2025-10-30,2200000.0,"1852-40th-Ave-E,-Seattle,-WA-98112",47.63621,-122.281707,2870.0,6000.0,1951.0,,4.0,2.0,"1852 40th Ave E, Seattle, WA 98112",Seattle,98112,Single Family,8728d5405ffffff,7
2025-10-30,3040000.0,"4030-Meridian-Ave-N,-Seattle,-WA-98103",47.656555,-122.333529,3150.0,3800.0,2017.0,,4.0,3.0,"4030 Meridian Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d542bffffff,9
2025-10-30,465000.0,"1039-Ne-113th-St,-Seattle,-WA-98125",47.710339,-122.315757,1520.0,3300.0,1984.0,,3.0,2.5,"1039 Ne 113th St, Seattle, WA 98125",Seattle,98125,Single Family,8728d540bffffff,9
2025-10-30,1075000.0,"3100-23rd-Ave-S,-Seattle,-WA-98144",47.575737,-122.303032,2180.0,4000.0,1993.0,,7.0,3.0,"3100 23rd Ave S, Seattle, WA 98144",Seattle,98144,Single Family,8728d550bffffff,38
2025-10-30,1500000.0,"8877-42nd-Ave-SW,-Seattle,-WA-98136",47.523297,-122.38703,2800.0,7200.0,1952.0,,3.0,1.5,"8877 42nd Ave SW, Seattle, WA 98136",Seattle,98136,Single Family,8728d5570ffffff,9
2025-10-30,1300000.0,"2738-Nw-90th-St,-Seattle,-WA-98117",47.694437,-122.392001,1970.0,9785.0,1976.0,,3.0,2.0,"2738 Nw 90th St, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-10-30,2225000.0,"4510-48th-Ave-NE,-Seattle,-WA-98105",47.661731,-122.275754,3560.0,6254.0,1954.0,,4.0,3.5,"4510 48th Ave NE, Seattle, WA 98105",Seattle,98105,Single Family,8728d5401ffffff,59
2025-10-30,3400000.0,"2029-42nd-Ave-E,-Seattle,-WA-98112",47.637851,-122.278805,1390.0,3300.0,1918.0,,2.0,1.5,"2029 42nd Ave E, Seattle, WA 98112",Seattle,98112,Single Family,8728d5405ffffff,7
2025-10-30,865000.0,"3545-S-116th-St,-Tukwila,-WA-98168",47.499369,-122.286255,2550.0,9368.0,2005.0,,4.0,3.5,"3545 S 116th St, Tukwila, WA 98168",Tukwila,98168,Single Family,8728d552affffff,38
2025-10-30,739900.0,"6701-S-Bangor-St,-Seattle,-WA-98178",47.506215,-122.249906,1670.0,12430.0,1955.0,,3.0,1.5,"6701 S Bangor St, Seattle, WA 98178",Seattle,98178,Single Family,8728d5500ffffff,38
2025-10-30,1830000.0,"11750-Ne-36th-Pl,-Bellevue,-WA-98005",47.643042,-122.183294,3040.0,36342.0,1980.0,,4.0,2.5,"11750 Ne 36th Pl, Bellevue, WA 98005",Bellevue,98005,Single Family,8728d5414ffffff,29
2025-10-30,2350000.0,"326-22nd-Ave-E,-Seattle,-WA-98112",47.622197,-122.303251,3630.0,5775.0,1923.0,,6.0,3.5,"326 22nd Ave E, Seattle, WA 98112",Seattle,98112,Single Family,8728d542effffff,9
2025-10-31,1390500.0,"6545-47th-Ave-NE,-Seattle,-WA-98115",47.677138,-122.278256,2290.0,5782.0,1951.0,,4.0,2.0,"6545 47th Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d540effffff,59
2025-10-31,1825000.0,"5956-38th-Ave-SW,-Seattle,-WA-98126",47.548546,-122.380036,3290.0,6550.0,2016.0,,4.0,2.5,"5956 38th Ave SW, Seattle, WA 98126",Seattle,98126,Single Family,8728d5573ffffff,14
2025-10-31,875000.0,"9713-Dayton-Ave-N,-Seattle,-WA-98103",47.700102,-122.353091,1700.0,5099.0,1976.0,,3.0,1.5,"9713 Dayton Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d5454ffffff,9
2025-10-31,775000.0,"8363-29th-Ave-NW,-Seattle,-WA-98117",47.690449,-122.394676,1510.0,1443.0,2009.0,,3.0,2.0,"8363 29th Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-10-31,899000.0,"206-Nw-62nd-St,-Seattle,-WA-98107",47.674514,-122.359852,1630.0,4434.0,1923.0,,4.0,1.0,"206 Nw 62nd St, Seattle, WA 98107",Seattle,98107,Single Family,8728d5472ffffff,9
2025-10-31,831000.0,"2007-N-153rd-Pl,-Shoreline,-WA-98133",47.73975,-122.335698,500.0,7504.0,1979.0,,1.0,2.0,"2007 N 153rd Pl, Shoreline, WA 98133",Shoreline,98133,Single Family,8728d5452ffffff,59
2025-10-31,820000.0,"6320-42nd-Ave-S,-Seattle,-WA-98118",47.545337,-122.280607,2100.0,7670.0,1968.0,,3.0,2.5,"6320 42nd Ave S, Seattle, WA 98118",Seattle,98118,Single Family,8728d550effffff,9
2025-10-31,950000.0,"3701-Sw-Southern-St,-Seattle,-WA-98126",47.529607,-122.379533,2610.0,4353.0,1963.0,,5.0,2.5,"3701 Sw Southern St, Seattle, WA 98126",Seattle,98126,Single Family,8728d5570ffffff,9
2025-11-03,875000.0,"5916-18th-Ave-S,-Seattle,-WA-98108",47.549382,-122.309622,1850.0,6720.0,1907.0,,3.0,1.5,"5916 18th Ave S, Seattle, WA 98108",Seattle,98108,Single Family,8728d5508ffffff,38
2025-11-03,1152000.0,"15327-Ne-1st-St,-Bellevue,-WA-98007",47.610065,-122.134076,1510.0,8250.0,1961.0,,5.0,2.0,"15327 Ne 1st St, Bellevue, WA 98007",Bellevue,98007,Single Family,8728d55abffffff,59
2025-11-03,660000.0,"8356-12th-Ave-NW,-Seattle,-WA-98117",47.690309,-122.371135,1350.0,1138.0,2019.0,,3.0,1.5,"8356 12th Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5472ffffff,9
2025-11-03,1615000.0,"7503-32nd-Ave-NE,-Seattle,-WA-98115",47.68321,-122.293815,2810.0,5100.0,1953.0,,5.0,3.0,"7503 32nd Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d540effffff,59
2025-11-03,770000.0,"11219-4th-Pl-S,-Seattle,-WA-98168",47.502439,-122.328657,3400.0,18700.0,1992.0,,5.0,3.0,"11219 4th Pl S, Seattle, WA 98168",Seattle,98168,Single Family,8728d5528ffffff,38
2025-11-03,575000.0,"6115-S-Cooper-St,-Seattle,-WA-98178",47.511535,-122.256326,2160.0,7203.0,2022.0,,3.0,2.5,"6115 S Cooper St, Seattle, WA 98178",Seattle,98178,Single Family,8728d5500ffffff,38
2025-11-03,50000.0,"8031-31st-Ave-NW,-Seattle,-WA-98117",47.687668,-122.39731,1660.0,5080.0,1927.0,,4.0,1.0,"8031 31st Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-11-03,1500000.0,"314-17th-Ave,-Kirkland,-WA-98033",47.688834,-122.203235,1820.0,7794.0,1968.0,,4.0,2.0,"314 17th Ave, Kirkland, WA 98033",Kirkland,98033,Single Family,8728d541effffff,59
2025-11-03,1010000.0,"12443-86th-Pl-NE,-Kirkland,-WA-98034",47.713196,-122.226708,1090.0,8889.0,1986.0,,3.0,1.5,"12443 86th Pl NE, Kirkland, WA 98034",Kirkland,98034,Single Family,8728d5418ffffff,59
2025-11-03,1800000.0,"2709-S-Ferdinand-St,-Seattle,-WA-98108",47.558009,-122.297677,3680.0,5001.0,2020.0,,5.0,3.5,"2709 S Ferdinand St, Seattle, WA 98108",Seattle,98108,Single Family,8728d550bffffff,38
2025-11-03,1330000.0,"3027-Nw-69th-St,-Seattle,-WA-98117",47.678526,-122.396882,2320.0,2500.0,2014.0,,4.0,2.5,"3027 Nw 69th St, Seattle, WA 98117",Seattle,98117,Single Family,8728d5470ffffff,9
2025-11-03,950000.0,"9244-Dayton-Ave-N,-Seattle,-WA-98103",47.697342,-122.352276,1090.0,8245.0,1916.0,,2.0,1.5,"9244 Dayton Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d5409ffffff,9
2025-11-03,1120000.0,"1101-Nw-62nd-St,-Seattle,-WA-98107",47.673638,-122.371609,1260.0,3240.0,1930.0,,3.0,1.0,"1101 Nw 62nd St, Seattle, WA 98107",Seattle,98107,Single Family,8728d5472ffffff,9
2025-11-03,1615000.0,"6733-9th-Ave-NW,-Seattle,-WA-98117",47.67876,-122.369057,1510.0,5350.0,1912.0,,3.0,2.0,"6733 9th Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5472ffffff,9
2025-11-04,1730000.0,"14702-Se-80th-Ct,-Newcastle,-WA-98059",47.530366,-122.145012,3210.0,7796.0,1989.0,,4.0,2.5,"14702 Se 80th Ct, Newcastle, WA 98059",Newcastle,98059,Single Family,8728d5510ffffff,7
2025-11-04,1365000.0,"6816-128th-Ave-NE,-Kirkland,-WA-98033",47.666889,-122.169018,1310.0,9498.0,1955.0,,3.0,1.5,"6816 128th Ave NE, Kirkland, WA 98033",Kirkland,98033,Single Family,8728d5410ffffff,59
2025-11-04,1229000.0,"4524-Corliss-Ave-N,-Seattle,-WA-98103",47.662164,-122.330979,1350.0,5700.0,1902.0,,3.0,1.0,"4524 Corliss Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d542bffffff,9
2025-11-04,1420000.0,"3636-Greenwood-Ave-N,-Seattle,-WA-98103",47.653585,-122.35521,1510.0,5000.0,1908.0,,3.0,1.5,"3636 Greenwood Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d5476ffffff,9
2025-11-04,1310000.0,"8814-Earl-Ave-NW,-Seattle,-WA-98117",47.693224,-122.39157,2580.0,6150.0,1971.0,,4.0,3.0,"8814 Earl Ave NW, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-11-04,2750000.0,"627-155th-Ave-SE,-Bellevue,-WA-98007",47.603831,-122.134177,1460.0,8470.0,1960.0,,3.0,2.0,"627 155th Ave SE, Bellevue, WA 98007",Bellevue,98007,Single Family,8728d55abffffff,59
2025-11-04,599950.0,"2341D-16th-Ave-S,-Seattle,-WA-98144",47.581764,-122.312363,1180.0,,,,2.0,2.0,"2341D 16th Ave S, Seattle, WA 98144",Seattle,98144,Single Family,8728d5425ffffff,9
2025-11-04,555000.0,"1717-Ne-Edmonds-Ave,-Renton,-WA-98056",47.507766,-122.186033,2010.0,10816.0,1945.0,,3.0,1.0,"1717 Ne Edmonds Ave, Renton, WA 98056",Renton,98056,Single Family,8728d5515ffffff,10
2025-11-05,900000.0,"3631-Meridian-Ave-N,-Seattle,-WA-98103",47.651399,-122.334219,1440.0,4800.0,1909.0,,3.0,1.5,"3631 Meridian Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d542bffffff,9
2025-11-05,1250000.0,"3031-34th-Ave-W,-Seattle,-WA-98199",47.647827,-122.40136,1750.0,6000.0,1941.0,,3.0,1.5,"3031 34th Ave W, Seattle, WA 98199",Seattle,98199,Single Family,8728d5474ffffff,9
2025-11-05,973500.0,"2705-Franklin-Ave-E,-Seattle,-WA-98102",47.644708,-122.324876,1290.0,1045.0,2014.0,,3.0,2.5,"2705 Franklin Ave E, Seattle, WA 98102",Seattle,98102,Single Family,8728d5428ffffff,9
2025-11-05,1800000.0,"4878-Beach-Dr-SW,-Seattle,-WA-98116",47.557683,-122.400872,3120.0,6875.0,1968.0,,4.0,2.5,"4878 Beach Dr SW, Seattle, WA 98116",Seattle,98116,Single Family,8728d5546ffffff,9
2025-11-06,1720000.0,"7734-57th-Ave-NE,-Seattle,-WA-98115",47.685495,-122.266894,2720.0,5952.0,1968.0,,5.0,3.5,"7734 57th Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d541dffffff,58
2025-11-06,836000.0,"4308-Sw-Portland-St,-Seattle,-WA-98136",47.533125,-122.387908,1420.0,5248.0,1944.0,,2.0,2.0,"4308 Sw Portland St, Seattle, WA 98136",Seattle,98136,Single Family,8728d5570ffffff,9
2025-11-06,650000.0,"3028-26th-Ave-W,-Seattle,-WA-98199",47.647721,-122.38993,630.0,2696.0,1931.0,,1.0,1.0,"3028 26th Ave W, Seattle, WA 98199",Seattle,98199,Single Family,8728d5474ffffff,9
2025-11-06,750000.0,"11616-Seola-Beach-Dr-SW,-Burien,-WA-98146",47.498954,-122.374027,1950.0,17573.0,1985.0,,3.0,2.0,"11616 Seola Beach Dr SW, Burien, WA 98146",Burien,98146,Single Family,8728d5cdaffffff,30
2025-11-06,1225000.0,"8026-39th-Ave-NE,-Seattle,-WA-98115",47.687495,-122.286027,1910.0,6000.0,1945.0,,4.0,1.5,"8026 39th Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d540effffff,59
2025-11-06,1325000.0,"444-26th-Ave-E,-Seattle,-WA-98112",47.623963,-122.298429,2570.0,2500.0,1998.0,,3.0,3.0,"444 26th Ave E, Seattle, WA 98112",Seattle,98112,Single Family,8728d542effffff,9
2025-11-06,865000.0,"105-Nw-39th-St,-Unit-C,-Seattle,-WA-98107",47.653996,-122.358002,1284.0,,,,3.0,2.0,"105 Nw 39th St, Unit C, Seattle, WA 98107",Seattle,98107,Townhouse,8728d5476ffffff,9
2025-11-07,855000.0,"10009-45th-Ave-NE,-Seattle,-WA-98125",47.701516,-122.280449,1860.0,9448.0,1961.0,,4.0,1.0,"10009 45th Ave NE, Seattle, WA 98125",Seattle,98125,Single Family,8728d540affffff,59
2025-11-07,1300000.0,"3830-165th-Pl-SE,-Bellevue,-WA-98008",47.575998,-122.118649,2500.0,13419.0,1983.0,,3.0,2.0,"3830 165th Pl SE, Bellevue, WA 98008",Bellevue,98008,Single Family,8728d55aeffffff,7
2025-11-07,685000.0,"1522-Ne-97th-St,-Unit-Lower,-Seattle,-WA-98115",47.69968,-122.311002,750.0,,,,1.0,1.0,"1522 Ne 97th St, Unit Lower, Seattle, WA 98115",Seattle,98115,Single Family,8728d540bffffff,9
2025-11-10,730000.0,"5137-Sw-Admiral-Way,-Seattle,-WA-98116",47.579014,-122.398976,1170.0,7140.0,1949.0,,3.0,1.0,"5137 Sw Admiral Way, Seattle, WA 98116",Seattle,98116,Single Family,8728d5542ffffff,9
2025-11-10,3075000.0,"325-18th-Ave,-Kirkland,-WA-98033",47.689158,-122.203154,960.0,14055.0,1972.0,,3.0,1.0,"325 18th Ave, Kirkland, WA 98033",Kirkland,98033,Single Family,8728d541effffff,59
2025-11-10,875000.0,"9714-Palatine-Ave-N,-Seattle,-WA-98103",47.700131,-122.356357,730.0,7620.0,1948.0,,2.0,1.0,"9714 Palatine Ave N, Seattle, WA 98103",Seattle,98103,Single Family,8728d5454ffffff,9
2025-11-10,500000.0,"4833-S-Austin-St,-Seattle,-WA-98118",47.53443,-122.271149,1620.0,8160.0,1940.0,,3.0,1.0,"4833 S Austin St, Seattle, WA 98118",Seattle,98118,Single Family,8728d550effffff,9
2025-11-10,560000.0,"826-Sw-96th-Pl,-Seattle,-WA-98106",47.517074,-122.3463,1410.0,1786.0,2014.0,,3.0,1.5,"826 Sw 96th Pl, Seattle, WA 98106",Seattle,98106,Single Family,8728d5576ffffff,38
2025-11-10,1430000.0,"2404-127th-Ave-SE,-Bellevue,-WA-98005",47.589028,-122.170858,2780.0,10001.0,1958.0,,4.0,3.0,"2404 127th Ave SE, Bellevue, WA 98005",Bellevue,98005,Single Family,8728d55a9ffffff,7
2025-11-10,2040000.0,"137-13th-Ave,-Kirkland,-WA-98033",47.685296,-122.206893,1600.0,9000.0,1950.0,,4.0,1.0,"137 13th Ave, Kirkland, WA 98033",Kirkland,98033,Single Family,8728d5411ffffff,8
2025-11-10,5750000.0,"10648-Woodhaven-Ln,-Bellevue,-WA-98004",47.587392,-122.198682,2340.0,10682.0,1954.0,,5.0,1.5,"10648 Woodhaven Ln, Bellevue, WA 98004",Bellevue,98004,Single Family,8728d5434ffffff,36
2025-11-12,1361000.0,"917-Broadway-E,-Seattle,-WA-98102",47.627405,-122.321612,1430.0,5000.0,1936.0,,2.0,1.0,"917 Broadway E, Seattle, WA 98102",Seattle,98102,Single Family,8728d542effffff,9
2025-11-12,690000.0,"7327-35th-Ave-NE,-Seattle,-WA-98115",47.682006,-122.290632,1220.0,896.0,2015.0,,1.0,1.5,"7327 35th Ave NE, Seattle, WA 98115",Seattle,98115,Single Family,8728d540effffff,59
2025-11-12,1600000.0,"13526-Sherman-Rd-NW,-Seattle,-WA-98177",47.727608,-122.361249,2150.0,9608.0,1961.0,,4.0,2.0,"13526 Sherman Rd NW, Seattle, WA 98177",Seattle,98177,Single Family,8728d5450ffffff,59
2025-11-12,1500000.0,"12207-Se-12th-St,-Bellevue,-WA-98005",47.599908,-122.177255,2200.0,16374.0,1959.0,,3.0,1.5,"12207 Se 12th St, Bellevue, WA 98005",Bellevue,98005,Single Family,8728d5436ffffff,7
2025-11-12,710000.0,"2358-Nw-73rd-St,-Seattle,-WA-98117",47.681494,-122.386911,820.0,3000.0,1906.0,,2.0,1.0,"2358 Nw 73rd St, Seattle, WA 98117",Seattle,98117,Single Family,8728d5473ffffff,9
2025-11-12,480000.0,"7934-20th-Ave-SW,-Seattle,-WA-98106",47.530861,-122.358777,760.0,5120.0,1942.0,,2.0,1.0,"7934 20th Ave SW, Seattle, WA 98106",Seattle,98106,Single Family,8728d5576ffffff,38
2025-11-12,1025000.0,"3314-W-Armour-St,-Seattle,-WA-98199",47.645176,-122.400316,1150.0,4880.0,1921.0,,3.0,1.0,"3314 W Armour St, Seattle, WA 98199",Seattle,98199,Single Family,8728d5474ffffff,9
